sep=,
Time,Temperature,Voltage,Current
s,deg.C/100,V,mA

1120.4844799042,1.101,10.032,1199
1120.9845199585,1.101,10.032,1198
1121.4844899178,1.101,10.032,1198
1121.9845099449,1.101,10.032,1198
1122.4844799042,1.102,10.032,1198
1122.9845099449,1.101,10.032,1198
1123.4845099449,1.102,10.032,1198
1123.9844999313,1.101,10.032,1198
1124.4844999313,1.101,10.031,1198
1124.9844799042,1.102,10.032,1198
1125.4844999313,1.102,10.032,1198
1125.9845099449,1.102,10.032,1198
1126.4845099449,1.102,10.032,1198
1126.9844698906,1.102,10.032,1198
1127.4845099449,1.103,10.032,1198
1127.9844799042,1.103,10.032,1198
1128.4844799042,1.103,10.032,1198
1128.9845099449,1.103,10.032,1198
1129.4844799042,1.103,10.032,1198
1129.9844999313,1.103,10.032,1198
1130.4845099449,1.103,10.032,1197
1130.9845099449,1.103,10.032,1198
1131.4844799042,1.103,10.032,1198
1131.9844999313,1.104,10.032,1197
1132.4844999313,1.104,10.032,1198
1132.9844799042,1.104,10.032,1198
1133.4845099449,1.104,10.032,1197
1133.9845099449,1.104,10.032,1198
1134.4844698906,1.105,10.032,1198
1134.9844999313,1.105,10.032,1198
1135.4844300747,1.105,10.032,1198
1135.9844899178,1.105,10.032,1198
1136.4844799042,1.105,10.032,1198
1136.9845099449,1.105,10.032,1198
1137.4844799042,1.106,10.032,1198
1137.9845099449,1.105,10.032,1198
1138.4844799042,1.106,10.032,1198
1138.9844799042,1.106,10.032,1198
1139.4844799042,1.106,10.032,1198
1139.9845199585,1.105,10.032,1198
1140.4844400883,1.106,10.032,1198
1140.9845099449,1.106,10.032,1198
1141.4844601154,1.106,10.032,1198
1141.9844899178,1.106,10.032,1198
1142.4844999313,1.106,10.032,1198
1142.9844899178,1.106,10.032,1198
1143.4845199585,1.106,10.032,1198
1143.9844799042,1.107,10.032,1198
1144.4845099449,1.107,10.032,1198
1144.9844899178,1.107,10.032,1198
1145.4844601154,1.107,10.032,1198
1145.9844799042,1.107,10.032,1198
1146.4844799042,1.107,10.032,1198
1146.9844999313,1.107,10.032,1198
1147.4844698906,1.107,10.032,1198
1147.9844799042,1.107,10.032,1197
1148.4844698906,1.108,10.032,1198
1148.9844799042,1.108,10.032,1197
1149.4845099449,1.108,10.032,1198
1149.9844999313,1.108,10.032,1198
1150.4845099449,1.108,10.032,1198
1150.9844999313,1.108,10.032,1198
1151.4844300747,1.108,10.032,1197
1151.9844799042,1.108,10.032,1198
1152.4844400883,1.108,10.032,1198
1152.9844799042,1.108,10.032,1198
1153.4844698906,1.109,10.032,1197
1153.9844799042,1.108,10.032,1197
1154.4844501019,1.109,10.032,1198
1154.9844999313,1.109,10.032,1197
1155.4845099449,1.109,10.032,1197
1155.9844799042,1.109,10.032,1197
1156.4845099449,1.109,10.032,1197
1156.9844799042,1.109,10.032,1198
1157.4844799042,1.109,10.032,1197
1157.9844799042,1.109,10.032,1198
1158.4844601154,1.109,10.032,1198
1158.9845099449,1.109,10.032,1198
1159.4845099449,1.109,10.032,1197
1159.9845099449,1.109,10.032,1197
1160.4844999313,1.109,10.032,1197
1160.9844999313,1.109,10.032,1198
1161.4844999313,1.108,10.031,1197
1161.9845099449,1.109,10.032,1197
1162.4844601154,1.109,10.032,1198
1162.9844799042,1.109,10.032,1198
1163.4844799042,1.109,10.032,1197
1163.9845099449,1.109,10.031,1198
1164.4844799042,1.109,10.032,1198
1164.9845099449,1.109,10.032,1198
1165.4844999313,1.109,10.032,1198
1165.9844799042,1.109,10.032,1198
1166.4844799042,1.11,10.032,1198
1166.9845099449,1.11,10.032,1198
1167.4844999313,1.11,10.032,1197
1167.9844799042,1.11,10.032,1197
1168.4844200611,1.11,10.032,1198
1168.9845099449,1.11,10.032,1198
1169.4845099449,1.11,10.032,1198
1169.9844999313,1.11,10.032,1198
1170.4845199585,1.11,10.032,1198
1170.9844799042,1.11,10.032,1198
1171.4844999313,1.11,10.032,1198
1171.9844799042,1.11,10.032,1198
1172.4844698906,1.109,10.032,1198
1172.9844799042,1.11,10.032,1198
1173.4844799042,1.11,10.032,1198
1173.9845099449,1.11,10.032,1198
1174.4844799042,1.11,10.032,1198
1174.9844799042,1.11,10.032,1198
1175.4844799042,1.11,10.032,1198
1175.9844999313,1.11,10.032,1199
1176.4844601154,1.111,10.032,1198
1176.9845099449,1.111,10.032,1199
1177.4844799042,1.111,10.032,1199
1177.9844799042,1.111,10.032,1199
1178.4844698906,1.111,10.032,1198
1178.9844799042,1.11,10.032,1199
1179.4844501019,1.112,10.032,1199
1179.9844799042,1.112,10.032,1198
1180.4844799042,1.111,10.032,1198
1180.9844799042,1.112,10.032,1199
1181.4845099449,1.112,10.032,1199
1181.9845099449,1.112,10.032,1198
1182.4844899178,1.112,10.032,1199
1182.9844999313,1.112,10.032,1199
1183.4844799042,1.112,10.032,1198
1183.9844799042,1.112,10.032,1198
1184.4844799042,1.113,10.032,1199
1184.9844799042,1.112,10.032,1199
1185.4845099449,1.113,10.032,1199
1185.9845099449,1.113,10.032,1199
1186.4845099449,1.113,10.032,1199
1186.9844799042,1.113,10.032,1198
1187.4844698906,1.113,10.032,1199
1187.9844799042,1.113,10.032,1198
1188.4844400883,1.113,10.032,1198
1188.9845099449,1.114,10.032,1198
1189.4844999313,1.114,10.032,1199
1189.9844999313,1.114,10.032,1199
1190.4845099449,1.114,10.032,1199
1190.9845099449,1.114,10.032,1198
1191.4844799042,1.114,10.032,1198
1191.9844999313,1.114,10.032,1199
1192.4845099449,1.114,10.032,1198
1192.9844799042,1.114,10.032,1198
1193.4844799042,1.114,10.032,1198
1193.9845099449,1.114,10.032,1198
1194.4844501019,1.115,10.032,1199
1194.9844799042,1.114,10.032,1198
1195.4844899178,1.115,10.032,1198
1195.9844999313,1.115,10.032,1198
1196.4845199585,1.115,10.032,1198
1196.9845099449,1.115,10.032,1198
1197.4844999313,1.115,10.032,1198
1197.9844799042,1.115,10.032,1198
1198.4845099449,1.115,10.032,1198
1198.9844999313,1.115,10.032,1198
1199.4845199585,1.115,10.033,1198
1199.9844799042,1.115,10.032,1197
1200.4844300747,1.114,10.032,1198
1200.9845099449,1.115,10.032,1198
1201.4845199585,1.115,10.032,1198
1201.9845099449,1.115,10.032,1198
1202.4845099449,1.115,10.032,1197
1202.9844999313,1.115,10.032,1197
1203.4844999313,1.115,10.032,1197
1203.9844799042,1.115,10.032,1198
1204.4844698906,1.115,10.032,1197
1204.9845099449,1.115,10.032,1197
1205.4845299721,1.115,10.032,1197
1205.9844799042,1.115,10.032,1197
1206.4844899178,1.115,10.032,1198
1206.9845099449,1.115,10.032,1197
1207.4844799042,1.115,10.032,1197
1207.9845099449,1.116,10.032,1197
1208.4844601154,1.116,10.032,1197
1208.9844899178,1.116,10.032,1197
1209.4844999313,1.116,10.032,1197
1209.9844999313,1.116,10.032,1197
1210.4845199585,1.116,10.032,1197
1210.9845099449,1.116,10.032,1197
1211.4844799042,1.116,10.032,1197
1211.9844799042,1.116,10.032,1197
1212.4844501019,1.116,10.032,1197
1212.9845099449,1.116,10.032,1197
1213.4844601154,1.116,10.032,1197
1213.9845099449,1.116,10.032,1197
1214.4845099449,1.116,10.032,1197
1214.9844200611,1.116,10.032,1197
1215.4844799042,1.116,10.033,1197
1215.9844799042,1.116,10.032,1197
1216.4844799042,1.116,10.033,1197
1216.9844799042,1.116,10.032,1197
1217.4844799042,1.116,10.032,1197
1217.9844799042,1.116,10.032,1197
1218.4844698906,1.117,10.032,1197
1218.9844799042,1.117,10.032,1197
1219.4845099449,1.117,10.032,1197
1219.9845199585,1.117,10.032,1197
1220.4845099449,1.118,10.032,1197
1220.9844799042,1.117,10.032,1197
1221.4844799042,1.118,10.032,1197
1221.9844799042,1.118,10.032,1197
1222.4844799042,1.118,10.032,1197
1222.9844799042,1.118,10.032,1197
1223.4845099449,1.118,10.032,1197
1223.9844799042,1.118,10.033,1197
1224.4844799042,1.118,10.032,1197
1224.9845199585,1.118,10.032,1197
1225.4845099449,1.118,10.032,1197
1225.9844999313,1.118,10.032,1197
1226.4844999313,1.118,10.033,1197
1226.9845099449,1.118,10.033,1197
1227.4845199585,1.118,10.032,1197
1227.9845099449,1.118,10.032,1197
1228.4845199585,1.118,10.033,1197
1228.9845099449,1.118,10.032,1197
1229.4845099449,1.118,10.032,1197
1229.9844799042,1.118,10.032,1197
1230.4844799042,1.118,10.032,1197
1230.9844300747,1.119,10.032,1197
1231.4844899178,1.119,10.032,1197
1231.9845199585,1.119,10.032,1197
1232.4844799042,1.119,10.032,1197
1232.9845099449,1.119,10.032,1197
1233.4845099449,1.119,10.032,1197
1233.9844799042,1.12,10.033,1197
1234.4845099449,1.12,10.032,1197
1234.9844799042,1.12,10.032,1197
1235.4845099449,1.12,10.032,1197
1235.9845099449,1.12,10.032,1197
1236.4844799042,1.12,10.032,1197
1236.9844799042,1.12,10.032,1197
1237.4844999313,1.12,10.032,1198
1237.9845099449,1.121,10.032,1197
1238.4844601154,1.121,10.032,1197
1238.9844799042,1.12,10.032,1197
1239.4845099449,1.12,10.032,1197
1239.9844799042,1.12,10.033,1197
1240.4844999313,1.12,10.032,1197
1240.9845099449,1.121,10.032,1197
1241.4845199585,1.12,10.032,1197
1241.9845099449,1.121,10.032,1197
1242.4845099449,1.121,10.032,1197
1242.9845099449,1.121,10.032,1197
1243.4845299721,1.121,10.033,1197
1243.9844899178,1.121,10.033,1197
1244.4845099449,1.121,10.032,1197
1244.9845199585,1.121,10.033,1198
1245.4845099449,1.121,10.037,1198
1245.9845099449,1.122,10.041,1197
1246.4845099449,1.121,10.046,1196
1246.9845099449,1.122,10.059,1192
1247.4844899178,1.122,10.062,1161
1247.9844300747,1.122,10.095,1135
1248.4844601154,1.122,10.126,1106
1248.9845099449,1.122,10.149,1067
